Loaded project: 白色孤岛
Trial entry: Start 3,3 -> 试炼间 -> A1 6,11
Auto features: pickup=on, battle=on
Goal: win event; topK=3; maxExpansions=20000
Perf live: {"expandedPerSec":7.2,"generatedPerSec":33.92,"applyActionMsPerAction":1.5165,"enumerateActionsMsPerState":128.6037,"stateKeyMsPerState":0.0002,"cloneMsPerAction":0.0047,"sortMsPerLoop":0.0106,"rssMb":237.7,"heapUsedMb":33.9,"eventLoopUtilization":0}
Perf live: {"expandedPerSec":7.21,"generatedPerSec":33.88,"applyActionMsPerAction":1.5144,"enumerateActionsMsPerState":128.5751,"stateKeyMsPerState":0.0002,"cloneMsPerAction":0.0047,"sortMsPerLoop":0.0107,"rssMb":236.4,"heapUsedMb":66,"eventLoopUtilization":0}
Perf live: {"expandedPerSec":7.19,"generatedPerSec":33.86,"applyActionMsPerAction":1.5153,"enumerateActionsMsPerState":128.876,"stateKeyMsPerState":0.0002,"cloneMsPerAction":0.0047,"sortMsPerLoop":0.0109,"rssMb":237.3,"heapUsedMb":101,"eventLoopUtilization":0}
Perf live: {"expandedPerSec":7.19,"generatedPerSec":33.9,"applyActionMsPerAction":1.516,"enumerateActionsMsPerState":128.9125,"stateKeyMsPerState":0.0002,"cloneMsPerAction":0.0047,"sortMsPerLoop":0.011,"rssMb":236.6,"heapUsedMb":44.2,"eventLoopUtilization":0}
Perf live: {"expandedPerSec":7.18,"generatedPerSec":33.98,"applyActionMsPerAction":1.5143,"enumerateActionsMsPerState":129.0205,"stateKeyMsPerState":0.0002,"cloneMsPerAction":0.0047,"sortMsPerLoop":0.0105,"rssMb":237.1,"heapUsedMb":44.9,"eventLoopUtilization":0}
Perf live: {"expandedPerSec":7.19,"generatedPerSec":33.94,"applyActionMsPerAction":1.511,"enumerateActionsMsPerState":128.8601,"stateKeyMsPerState":0.0002,"cloneMsPerAction":0.0047,"sortMsPerLoop":0.0102,"rssMb":235.9,"heapUsedMb":41.8,"eventLoopUtilization":0}
Perf live: {"expandedPerSec":7.2,"generatedPerSec":33.99,"applyActionMsPerAction":1.5053,"enumerateActionsMsPerState":128.7762,"stateKeyMsPerState":0.0002,"cloneMsPerAction":0.0047,"sortMsPerLoop":0.0106,"rssMb":236.4,"heapUsedMb":35.5,"eventLoopUtilization":0}
Perf live: {"expandedPerSec":7.19,"generatedPerSec":34.13,"applyActionMsPerAction":1.5123,"enumerateActionsMsPerState":128.8143,"stateKeyMsPerState":0.0002,"cloneMsPerAction":0.0047,"sortMsPerLoop":0.0101,"rssMb":236.6,"heapUsedMb":83.9,"eventLoopUtilization":0}
Perf live: {"expandedPerSec":7.17,"generatedPerSec":34.19,"applyActionMsPerAction":1.5153,"enumerateActionsMsPerState":129.0753,"stateKeyMsPerState":0.0002,"cloneMsPerAction":0.0047,"sortMsPerLoop":0.01,"rssMb":238.1,"heapUsedMb":103.3,"eventLoopUtilization":0}
Perf live: {"expandedPerSec":7.16,"generatedPerSec":34.25,"applyActionMsPerAction":1.5149,"enumerateActionsMsPerState":129.2927,"stateKeyMsPerState":0.0002,"cloneMsPerAction":0.0047,"sortMsPerLoop":0.0096,"rssMb":237.6,"heapUsedMb":118.2,"eventLoopUtilization":0}
Perf live: {"expandedPerSec":7.16,"generatedPerSec":34.16,"applyActionMsPerAction":1.5143,"enumerateActionsMsPerState":129.284,"stateKeyMsPerState":0.0002,"cloneMsPerAction":0.0047,"sortMsPerLoop":0.0093,"rssMb":237,"heapUsedMb":105.6,"eventLoopUtilization":0}
Perf live: {"expandedPerSec":7.15,"generatedPerSec":34.12,"applyActionMsPerAction":1.519,"enumerateActionsMsPerState":129.35,"stateKeyMsPerState":0.0002,"cloneMsPerAction":0.0047,"sortMsPerLoop":0.0092,"rssMb":237.6,"heapUsedMb":46.9,"eventLoopUtilization":0}
